,id,Locality,Type of property,Subtype of property,Price,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Fireplace,Terrace,Terrace area,Garden,Garden area,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
0,20320744,1150,APARTMENT,APARTMENT,575000.0,3,160.0,1,0,0,1,40.0,1,290.0,290.0,-1.0,-1,0,GOOD
1,20317718,9000,APARTMENT,APARTMENT,390000.0,3,96.0,1,0,0,1,29.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
2,20315842,9051,APARTMENT,APARTMENT,260000.0,1,76.0,1,0,0,1,12.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
3,20315799,9051,APARTMENT,APARTMENT,325000.0,1,81.0,1,0,0,1,13.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
4,20315776,9051,APARTMENT,APARTMENT,365000.0,3,101.0,1,0,0,1,13.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
5,20315874,9051,APARTMENT,APARTMENT,400000.0,3,111.0,1,0,0,1,27.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
6,20318337,1070,APARTMENT,PENTHOUSE,351500.0,1,83.0,1,0,0,1,26.0,1,26.0,26.0,-1.0,2,0,AS_NEW
7,20318338,1070,APARTMENT,PENTHOUSE,426500.0,3,113.0,1,0,0,1,28.0,1,24.0,24.0,-1.0,2,0,AS_NEW
8,20317581,9940,APARTMENT,GROUND_FLOOR,360000.0,2,103.0,1,0,0,1,36.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
9,20317589,9940,APARTMENT,PENTHOUSE,445000.0,2,122.0,1,0,0,1,48.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
10,20320164,1000,APARTMENT,GROUND_FLOOR,370000.0,2,94.0,1,-1,0,1,8.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
11,20320168,1000,APARTMENT,APARTMENT,379000.0,2,93.0,1,-1,0,1,8.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
12,20318961,1310,APARTMENT,APARTMENT,1875000.0,3,260.0,1,0,0,1,34.0,-1,0.0,-1.0,-1.0,3,0,AS_NEW
13,20318942,1310,APARTMENT,APARTMENT,2035000.0,3,293.0,1,0,0,1,41.0,-1,0.0,-1.0,-1.0,-1,0,AS_NEW
14,20315465,1357,APARTMENT,APARTMENT,209500.0,1,68.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,UNDEFINED
15,20315768,1730,APARTMENT,GROUND_FLOOR,320000.0,2,90.0,-1,-1,0,1,24.0,1,15.0,15.0,-1.0,2,-1,AS_NEW
16,20313791,1050,APARTMENT,APARTMENT,695000.0,2,150.0,1,0,0,1,0.0,-1,0.0,-1.0,-1.0,2,0,JUST_RENOVATED
17,20313211,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
18,20313093,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
19,20313081,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
20,20313169,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
21,20313171,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
22,20313118,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
23,20313156,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
24,20313258,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
25,20313251,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
26,20313065,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
27,20313096,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
28,20313146,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
29,20313249,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
30,20313247,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
31,20313066,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
32,20313127,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
33,20313185,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
34,20313099,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
35,20313123,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
36,20313167,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
37,20313149,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
38,20313135,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
39,20313165,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
40,20313226,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
41,20313237,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
42,20313064,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
43,20313164,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
44,20313174,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
45,20313224,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
46,20313221,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
47,20313080,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
48,20313106,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
49,20313214,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
50,20313157,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
51,20313053,1070,APARTMENT,KOT,132350.0,0,17.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
52,20313059,1070,APARTMENT,FLAT_STUDIO,199900.0,0,34.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
53,20313188,1070,APARTMENT,KOT,213600.0,0,34.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
54,20313087,1070,APARTMENT,FLAT_STUDIO,213600.0,0,34.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
55,20313178,1070,APARTMENT,FLAT_STUDIO,241050.0,0,40.0,1,-1,0,1,5.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
56,20313243,1070,APARTMENT,FLAT_STUDIO,241050.0,0,40.0,1,-1,0,1,5.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
57,20313160,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
58,20313088,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
59,20313068,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
60,20313176,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
61,20313203,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
62,20313222,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
63,20313140,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
64,20313139,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
65,20313239,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
66,20313117,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
67,20313161,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
68,20313195,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
69,20313162,1070,APARTMENT,FLAT_STUDIO,258650.0,0,44.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
70,20316101,1780,HOUSE,APARTMENT_BLOCK,669900.0,6,220.0,1,-1,0,1,6.0,1,100.0,100.0,268.0,2,-1,JUST_RENOVATED
71,20315988,8500,HOUSE,HOUSE,164500.0,3,120.0,1,-1,0,1,20.0,1,40.0,40.0,94.0,2,-1,GOOD
72,20317278,9600,HOUSE,MANSION,695000.0,5,428.0,1,-1,0,1,0.0,-1,0.0,-1.0,1919.0,4,-1,AS_NEW
73,20311819,2610,APARTMENT,APARTMENT,395000.0,3,129.0,1,-1,0,1,12.0,-1,0.0,-1.0,-1.0,2,-1,JUST_RENOVATED
74,20318967,8300,APARTMENT,APARTMENT,699000.0,2,102.0,1,1,0,1,7.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
75,20313639,1050,APARTMENT,APARTMENT,295000.0,2,83.0,1,0,0,1,3.0,-1,0.0,-1.0,-1.0,2,0,TO_RENOVATE
76,20315041,9000,HOUSE,HOUSE,595000.0,3,221.0,1,-1,0,1,0.0,1,320.0,320.0,406.0,-1,-1,TO_BE_DONE_UP
77,20315700,9940,HOUSE,HOUSE,579000.0,3,285.0,1,-1,0,1,0.0,-1,0.0,-1.0,1485.0,4,-1,GOOD
78,20306459,1190,APARTMENT,FLAT_STUDIO,199000.0,0,46.0,1,0,0,1,3.0,1,10.0,10.0,-1.0,2,0,UNDEFINED
79,20306444,1190,APARTMENT,APARTMENT,270000.0,1,78.0,1,0,0,1,7.0,-1,0.0,-1.0,-1.0,2,0,UNDEFINED
80,20306448,1190,APARTMENT,APARTMENT,330000.0,2,94.0,1,0,0,1,9.0,-1,0.0,-1.0,-1.0,2,0,UNDEFINED
81,20306442,1190,APARTMENT,APARTMENT,358000.0,3,117.0,1,0,0,1,8.0,-1,0.0,-1.0,-1.0,2,0,UNDEFINED
82,20306446,1190,APARTMENT,APARTMENT,449000.0,3,121.0,1,0,0,1,63.0,-1,0.0,-1.0,-1.0,2,0,UNDEFINED
83,20306232,9300,APARTMENT,APARTMENT,265250.0,3,110.0,1,-1,0,1,7.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
84,20305847,9300,APARTMENT,APARTMENT,288900.0,2,109.0,-1,-1,0,1,16.0,-1,0.0,-1.0,-1.0,2,0,UNDEFINED
85,20306186,9310,APARTMENT,APARTMENT,499032.0,3,138.0,1,-1,0,1,18.0,-1,0.0,-1.0,-1.0,-1,-1,UNDEFINED
86,20319544,8957,HOUSE,MANSION,269000.0,4,444.0,1,-1,0,-1,0.0,-1,0.0,-1.0,689.0,2,-1,TO_RENOVATE
87,20315449,2610,HOUSE,HOUSE,299000.0,3,132.0,-1,-1,0,-1,0.0,1,40.0,40.0,145.0,2,-1,AS_NEW
88,20311806,1970,HOUSE,HOUSE,598000.0,3,155.0,1,0,0,1,0.0,1,200.0,200.0,571.0,4,0,TO_RENOVATE
89,20318949,3000,APARTMENT,PENTHOUSE,425000.0,1,125.0,1,-1,0,1,13.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
90,20302919,9000,APARTMENT,APARTMENT,305000.0,2,74.0,1,0,0,1,44.0,-1,0.0,-1.0,-1.0,4,0,AS_NEW
91,20315792,9051,APARTMENT,APARTMENT,380000.0,2,99.0,1,0,0,1,10.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
92,20311361,9990,HOUSE,HOUSE,235000.0,3,105.0,1,0,0,1,0.0,1,200.0,200.0,310.0,3,0,TO_RENOVATE
93,20318858,1350,HOUSE,HOUSE,769000.0,5,222.0,1,0,0,1,20.0,1,9310.0,9310.0,9592.0,4,0,AS_NEW
94,20316174,4100,HOUSE,HOUSE,295000.0,2,150.0,1,0,0,1,40.0,1,100.0,100.0,247.0,3,0,GOOD
95,20301512,1180,APARTMENT,FLAT_STUDIO,265000.0,0,32.0,1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,0,AS_NEW
96,20301522,1180,APARTMENT,FLAT_STUDIO,300000.0,0,38.0,1,0,0,1,13.0,1,32.0,32.0,-1.0,-1,0,AS_NEW
97,20301508,1180,APARTMENT,GROUND_FLOOR,635000.0,2,108.0,1,0,0,1,18.0,1,73.0,73.0,-1.0,-1,0,AS_NEW
98,20301509,1180,APARTMENT,GROUND_FLOOR,735000.0,2,138.0,1,0,0,1,11.0,1,9.0,9.0,-1.0,-1,0,AS_NEW
99,20301198,9200,APARTMENT,APARTMENT,248650.0,2,76.0,1,-1,0,1,6.0,-1,0.0,-1.0,-1.0,2,-1,UNDEFINED
100,20299083,2018,APARTMENT,APARTMENT,495000.0,3,177.0,1,-1,0,1,18.0,-1,0.0,-1.0,-1.0,-1,-1,TO_BE_DONE_UP
101,20314629,9051,APARTMENT,APARTMENT,380000.0,2,99.0,1,0,0,1,10.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
102,20296298,2800,HOUSE,HOUSE,320000.0,4,153.0,1,-1,0,1,0.0,1,37.0,37.0,125.0,2,-1,JUST_RENOVATED
103,20304366,2100,APARTMENT,APARTMENT,209999.0,2,75.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
104,20306559,1160,HOUSE,HOUSE,649000.0,4,170.0,1,0,0,1,15.0,1,87.0,87.0,175.0,2,0,GOOD
105,20319666,9770,APARTMENT,APARTMENT,344990.0,3,120.0,1,-1,0,1,23.0,1,189.0,189.0,-1.0,-1,-1,GOOD
106,20309260,2880,HOUSE,HOUSE,340000.0,2,187.0,1,-1,0,1,70.0,-1,0.0,-1.0,287.0,-1,-1,GOOD
107,20299294,1140,APARTMENT,APARTMENT,319000.0,1,71.0,1,-1,0,1,8.0,-1,0.0,-1.0,-1.0,3,-1,UNDEFINED
108,20299304,1140,APARTMENT,APARTMENT,459000.0,2,96.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,3,-1,UNDEFINED
109,20298414,1420,APARTMENT,APARTMENT,298000.0,1,69.0,1,-1,0,1,12.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
110,20298418,1420,APARTMENT,APARTMENT,410000.0,2,107.0,1,0,0,1,18.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
111,20298412,1420,APARTMENT,APARTMENT,460000.0,3,115.0,1,0,0,1,12.0,-1,0.0,-1.0,-1.0,3,0,AS_NEW
112,20298410,1420,APARTMENT,PENTHOUSE,750000.0,3,162.0,1,-1,0,1,44.0,-1,0.0,-1.0,-1.0,-1,0,AS_NEW
113,20319540,8720,HOUSE,HOUSE,289000.0,3,150.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,1224.0,3,-1,TO_RENOVATE
114,20318396,1070,APARTMENT,DUPLEX,235000.0,4,120.0,1,0,0,1,14.0,-1,0.0,-1.0,-1.0,2,0,TO_RENOVATE
115,20314875,1370,APARTMENT,APARTMENT,179000.0,2,97.0,1,0,0,1,15.0,1,5.0,5.0,-1.0,2,0,TO_BE_DONE_UP
116,20311579,4300,HOUSE,HOUSE,250000.0,3,110.0,1,0,0,1,15.0,1,500.0,500.0,805.0,3,0,GOOD
117,20308719,9200,APARTMENT,APARTMENT,169900.0,1,59.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,2,-1,GOOD
118,20318275,9550,HOUSE,HOUSE,569000.0,4,266.0,1,-1,0,-1,0.0,-1,0.0,-1.0,685.0,-1,-1,GOOD
119,20308645,4430,HOUSE,HOUSE,299000.0,4,118.0,1,0,0,1,6.0,1,1629.0,1629.0,2498.0,4,0,GOOD
120,20320505,1040,APARTMENT,APARTMENT,995000.0,3,220.0,1,-1,0,1,25.0,-1,0.0,-1.0,-1.0,-1,-1,JUST_RENOVATED
121,20294334,1160,APARTMENT,FLAT_STUDIO,315000.0,0,46.0,1,0,0,1,12.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
122,20294320,1160,APARTMENT,APARTMENT,495000.0,2,94.0,1,0,0,1,24.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
123,20294321,1160,APARTMENT,APARTMENT,565000.0,2,94.0,1,0,0,1,24.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
124,20294341,1160,APARTMENT,APARTMENT,630000.0,2,94.0,1,0,0,1,21.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
125,20294323,1160,APARTMENT,APARTMENT,650000.0,2,110.0,1,0,0,1,25.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
126,20294338,1160,APARTMENT,APARTMENT,685000.0,2,108.0,1,0,0,1,21.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
127,20294326,1160,APARTMENT,APARTMENT,725000.0,2,111.0,1,0,0,1,29.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
128,20294346,1160,APARTMENT,APARTMENT,875000.0,3,131.0,1,0,0,1,21.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
129,20294327,1160,APARTMENT,APARTMENT,975000.0,3,144.0,1,0,0,1,34.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
130,20295008,9300,APARTMENT,APARTMENT,395000.0,2,112.0,1,-1,0,1,12.0,-1,0.0,-1.0,-1.0,-1,-1,UNDEFINED
131,20293797,9000,APARTMENT,APARTMENT,575000.0,1,77.0,1,0,0,1,8.0,-1,0.0,-1.0,-1.0,2,0,AS_NEW
132,20316539,8770,HOUSE,HOUSE,299500.0,3,150.0,1,-1,0,1,0.0,-1,0.0,-1.0,125.0,2,-1,GOOD
133,20305440,9320,HOUSE,HOUSE,269000.0,3,135.0,1,-1,0,1,0.0,-1,0.0,-1.0,260.0,2,-1,GOOD
134,20299080,2018,APARTMENT,PENTHOUSE,685000.0,3,205.0,1,-1,1,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,JUST_RENOVATED
135,20315620,2950,APARTMENT,APARTMENT,300500.0,1,65.0,1,-1,0,1,0.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
136,20315629,2950,APARTMENT,APARTMENT,312500.0,2,87.0,1,-1,0,1,10.0,1,26.0,26.0,-1.0,4,-1,UNDEFINED
137,20315598,2950,APARTMENT,APARTMENT,339500.0,2,92.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
138,20315618,2950,APARTMENT,APARTMENT,353500.0,2,96.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
139,20315616,2950,APARTMENT,APARTMENT,402000.0,3,112.0,1,-1,0,1,10.0,1,52.0,52.0,-1.0,4,-1,UNDEFINED
140,20320982,3051,HOUSE,VILLA,398000.0,0,335.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,510.0,-1,-1,TO_RENOVATE
141,20310576,1070,APARTMENT,DUPLEX,328000.0,2,113.0,1,0,0,1,15.0,-1,0.0,-1.0,-1.0,2,-1,AS_NEW
142,20316318,8540,HOUSE,VILLA,1195000.0,5,500.0,1,-1,1,1,0.0,-1,0.0,-1.0,1560.0,4,1,GOOD
143,20301303,1150,APARTMENT,APARTMENT,495000.0,3,142.0,1,0,0,1,26.0,-1,0.0,-1.0,-1.0,-1,0,TO_RENOVATE
144,20293617,6810,APARTMENT,APARTMENT,184500.0,2,82.0,1,-1,0,1,15.0,1,47.0,47.0,-1.0,4,0,AS_NEW
145,20308012,2870,APARTMENT,APARTMENT,189000.0,1,57.0,-1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
146,20321199,9600,HOUSE,HOUSE,295000.0,4,260.0,1,-1,0,1,0.0,-1,0.0,-1.0,485.0,2,-1,GOOD
147,20311107,3890,HOUSE,VILLA,420000.0,3,150.0,1,0,0,1,10.0,1,350.0,350.0,628.0,4,0,AS_NEW
148,20305985,9050,HOUSE,HOUSE,350000.0,4,200.0,-1,-1,0,-1,0.0,1,25.0,25.0,89.0,2,-1,TO_RENOVATE
149,20302664,9620,APARTMENT,APARTMENT,169000.0,2,111.0,-1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,-1,-1,GOOD
150,20302742,9750,HOUSE,HOUSE,248500.0,3,140.0,-1,0,0,1,0.0,-1,0.0,-1.0,546.0,3,-1,TO_RENOVATE
151,20316856,1140,APARTMENT,DUPLEX,285000.0,2,80.0,1,0,0,-1,0.0,-1,0.0,-1.0,-1.0,3,0,JUST_RENOVATED
152,20320317,8020,HOUSE,HOUSE,209000.0,3,129.0,1,-1,0,-1,0.0,-1,0.0,-1.0,715.0,-1,-1,TO_RENOVATE
153,20301578,2180,HOUSE,HOUSE,329000.0,4,120.0,1,-1,0,1,10.0,1,42.0,42.0,102.0,2,-1,JUST_RENOVATED
154,20309003,4430,HOUSE,HOUSE,265000.0,2,114.0,1,-1,1,-1,0.0,1,240.0,240.0,405.0,3,-1,TO_BE_DONE_UP
155,20316954,9550,HOUSE,HOUSE,399000.0,4,255.0,1,-1,0,1,0.0,-1,0.0,-1.0,1106.0,4,-1,GOOD
156,20317543,9500,HOUSE,VILLA,359000.0,3,177.0,1,0,0,1,0.0,-1,0.0,-1.0,365.0,3,0,AS_NEW
157,20313806,1030,HOUSE,MIXED_USE_BUILDING,770000.0,7,260.0,-1,0,0,-1,0.0,-1,0.0,-1.0,110.0,2,0,GOOD
158,20318975,8770,HOUSE,HOUSE,350000.0,4,191.0,1,-1,0,1,0.0,-1,0.0,-1.0,477.0,-1,-1,GOOD
159,20313695,4845,APARTMENT,APARTMENT,295000.0,2,110.0,1,0,0,1,21.0,1,55.0,55.0,-1.0,3,0,AS_NEW
160,20305884,3221,HOUSE,HOUSE,690000.0,4,289.0,-1,-1,1,1,0.0,-1,0.0,-1.0,2581.0,4,1,GOOD
161,20297727,1180,HOUSE,HOUSE,950000.0,6,294.0,1,0,0,1,120.0,1,240.0,240.0,661.0,3,0,GOOD
162,20305658,2660,HOUSE,VILLA,749000.0,3,300.0,1,-1,0,-1,0.0,1,480.0,480.0,963.0,4,-1,AS_NEW
163,20306586,9990,HOUSE,HOUSE,280000.0,3,216.0,-1,0,0,-1,0.0,-1,0.0,-1.0,643.0,-1,-1,TO_RENOVATE
164,20316000,1040,APARTMENT,PENTHOUSE,1150000.0,3,198.0,-1,-1,0,1,42.0,-1,0.0,-1.0,-1.0,-1,-1,JUST_RENOVATED
165,20309627,1140,APARTMENT,APARTMENT,315000.0,2,93.0,1,0,0,1,0.0,-1,0.0,-1.0,-1.0,2,0,GOOD
166,20307949,1150,HOUSE,HOUSE,1195000.0,4,303.0,1,-1,1,-1,0.0,1,250.0,250.0,428.0,3,-1,JUST_RENOVATED
167,20309863,2800,HOUSE,HOUSE,599000.0,3,169.0,1,-1,0,1,23.0,1,115.0,115.0,355.0,4,-1,JUST_RENOVATED
168,20318669,2200,APARTMENT,GROUND_FLOOR,340000.0,2,98.0,1,-1,0,-1,0.0,1,35.0,35.0,-1.0,2,-1,UNDEFINED
169,20288454,6724,APARTMENT,APARTMENT,226000.0,1,68.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
170,20288450,6724,APARTMENT,APARTMENT,245000.0,1,64.0,1,-1,0,1,11.0,1,54.0,54.0,-1.0,4,-1,UNDEFINED
171,20288466,6724,APARTMENT,APARTMENT,264000.0,2,79.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
172,20288467,6724,APARTMENT,APARTMENT,279000.0,2,86.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
173,20288440,6724,APARTMENT,APARTMENT,294000.0,2,89.0,1,-1,0,1,11.0,1,25.0,25.0,-1.0,4,-1,UNDEFINED
174,20288419,6724,APARTMENT,APARTMENT,304000.0,2,97.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
175,20289478,1180,APARTMENT,FLAT_STUDIO,270000.0,0,54.0,1,-1,0,-1,0.0,-1,0.0,-1.0,-1.0,4,-1,AS_NEW
176,20289477,1180,APARTMENT,APARTMENT,345000.0,1,70.0,1,-1,0,1,5.0,-1,0.0,-1.0,-1.0,4,-1,AS_NEW
177,20289470,1180,APARTMENT,APARTMENT,380000.0,1,79.0,1,-1,0,1,12.0,-1,0.0,-1.0,-1.0,4,-1,AS_NEW
178,20289479,1180,APARTMENT,APARTMENT,445000.0,2,88.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
179,20289441,1180,APARTMENT,APARTMENT,465000.0,2,93.0,1,-1,0,1,9.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
180,20289457,1180,APARTMENT,APARTMENT,495000.0,2,101.0,1,-1,0,1,11.0,-1,0.0,-1.0,-1.0,4,-1,AS_NEW
181,20289428,1180,APARTMENT,APARTMENT,505000.0,2,111.0,1,-1,0,1,9.0,-1,0.0,-1.0,-1.0,4,-1,AS_NEW
182,20289472,1180,APARTMENT,APARTMENT,520000.0,2,112.0,1,-1,0,1,9.0,-1,0.0,-1.0,-1.0,4,-1,UNDEFINED
